schedule_id,Depature Day,Depature Time,Arrival Day,Arrival Time
6334,2020-03-11,16:21:32,2020-03-11,18:29:20
62514,2020-10-21,06:55:53,2020-10-21,09:03:41
30437,2021-01-17,23:17:20,2021-01-18,01:25:08
32733,2021-02-13,16:59:50,2021-02-13,19:19:20
24222,2021-05-20,22:44:56,2021-05-21,02:15:14
44522,2021-04-27,10:36:14,2021-04-27,14:06:32
34571,2021-12-12,10:16:53,2021-12-12,13:47:11
38341,2020-01-31,12:48:56,2020-01-31,16:24:20
5322,2021-05-25,21:53:41,2021-05-26,01:29:05
40116,2020-02-17,00:21:23,2020-02-17,03:54:05
46628,2020-01-18,04:41:26,2020-01-18,08:14:08
41032,2020-07-19,16:07:20,2020-07-19,17:12:26
43890,2021-04-21,21:34:29,2021-04-21,22:39:35
7112,2020-12-27,10:07:44,2020-12-27,12:48:50
11230,2020-09-15,05:54:56,2020-09-15,08:36:02
31260,2020-09-13,00:00:35,2020-09-13,05:29:23
4950,2020-02-06,19:03:38,2020-02-07,00:32:26
12900,2021-07-06,09:17:14,2021-07-06,10:54:26
41663,2021-09-18,00:58:29,2021-09-18,02:35:41
37974,2019-09-04,10:03:59,2019-09-04,16:38:11
26374,2020-02-14,23:29:23,2020-02-15,06:03:35
26352,2021-02-02,16:44:20,2021-02-02,23:18:32
11159,2021-05-17,18:40:53,2021-05-18,00:06:41
49308,2021-05-01,18:23:08,2021-05-01,23:48:56
30349,2020-04-29,22:43:23,2020-04-30,04:34:05
17931,2021-11-16,19:50:20,2021-11-17,01:41:02
16187,2020-06-17,13:30:14,2020-06-17,18:19:26
37353,2019-11-07,02:06:32,2019-11-07,06:55:44
40211,2019-11-09,12:04:14,2019-11-09,13:56:26
23809,2020-09-30,15:04:11,2020-09-30,16:56:23
1628,2020-05-11,02:52:26,2020-05-11,04:44:38
9297,2020-03-10,14:42:44,2020-03-10,22:28:20
58638,2020-11-21,13:50:32,2020-11-21,21:36:08
49952,2021-08-28,06:43:44,2021-08-28,12:22:26
42855,2021-03-14,06:31:59,2021-03-14,12:10:41
52737,2019-12-09,14:40:32,2019-12-09,20:19:14
57676,2021-05-08,01:00:29,2021-05-08,06:04:05
9710,2021-04-19,04:49:53,2021-04-19,09:53:29
45532,2019-07-31,09:12:50,2019-07-31,14:20:38
54080,2021-06-01,15:13:02,2021-06-01,20:20:50
2565,2019-08-12,19:09:11,2019-08-13,00:16:59
12635,2019-09-12,23:56:41,2019-09-13,04:08:05
12608,2020-07-26,14:42:35,2020-07-26,19:59:59
51257,2021-08-17,04:01:44,2021-08-17,08:16:08
33285,2021-11-25,09:10:29,2021-11-25,13:24:53
7364,2021-01-08,17:56:05,2021-01-08,21:47:41
15110,2020-09-06,00:43:53,2020-09-06,07:16:17
58165,2020-08-18,12:32:38,2020-08-18,19:05:02
29479,2021-11-24,03:43:29,2021-11-24,09:28:11
55603,2020-07-12,01:24:23,2020-07-12,02:52:35
49195,2020-03-28,14:41:35,2020-03-28,16:09:47
3945,2020-11-11,14:07:08,2020-11-11,15:35:20
19648,2020-12-17,12:06:53,2020-12-17,16:14:41
17698,2021-11-12,05:20:14,2021-11-12,09:28:02
9021,2021-02-02,15:05:44,2021-02-02,19:13:32
23235,2021-02-27,17:36:53,2021-02-27,22:03:35
45929,2021-07-16,19:56:59,2021-07-17,00:23:41
2934,2020-02-20,14:12:02,2020-02-20,18:38:44
40766,2021-03-01,09:33:08,2021-03-01,14:06:44
18197,2021-04-29,15:14:20,2021-04-29,19:47:56
42676,2021-09-03,10:45:14,2021-09-03,15:18:50
15667,2020-09-18,11:13:47,2020-09-18,13:35:59
141,2019-09-10,12:46:05,2019-09-10,15:08:17
59077,2021-06-03,19:45:47,2021-06-03,22:07:59
25494,2020-11-21,16:15:29,2020-11-21,18:45:47
56886,2019-08-10,13:15:29,2019-08-10,16:46:59
20674,2019-09-20,06:58:53,2019-09-20,10:30:23
53547,2021-02-26,01:31:59,2021-02-26,05:03:29
37607,2020-06-10,07:07:32,2020-06-10,12:30:02
21861,2021-05-30,20:10:08,2021-05-31,01:32:38
54642,2020-11-28,03:48:11,2020-11-28,08:03:11
20253,2021-06-07,10:09:11,2021-06-07,14:24:11
46960,2021-07-26,05:22:50,2021-07-26,09:18:02
29666,2020-12-20,18:28:29,2020-12-20,22:23:41
46465,2021-09-02,16:47:11,2021-09-02,20:42:23
37790,2019-07-25,17:53:29,2019-07-25,21:49:35
11918,2021-05-27,23:17:41,2021-05-28,03:00:17
39130,2019-12-23,16:25:32,2019-12-23,20:08:08
57702,2019-11-10,06:24:20,2019-11-10,10:06:56
44438,2019-09-08,14:02:08,2019-09-08,19:08:44
23291,2019-08-26,08:16:32,2019-08-26,14:49:32
39420,2020-12-17,06:48:20,2020-12-17,13:21:20
29268,2020-12-02,17:02:05,2020-12-02,23:56:59
45914,2021-09-24,04:22:02,2021-09-24,11:16:56
27391,2020-05-25,00:22:29,2020-05-25,03:48:53
4029,2019-11-30,19:01:05,2019-11-30,23:00:11
47640,2020-07-10,03:05:50,2020-07-10,07:04:56
61566,2020-11-04,23:09:05,2020-11-05,00:20:11
10194,2022-01-18,11:44:05,2022-01-18,12:55:11
57503,2020-06-12,11:21:47,2020-06-12,15:01:05
34894,2020-03-17,23:21:08,2020-03-18,02:55:02
33996,2020-08-05,15:06:02,2020-08-05,18:39:56
29345,2019-10-05,13:20:35,2019-10-05,16:54:29
5323,2021-11-14,23:30:50,2021-11-15,02:59:02
39930,2020-03-29,23:23:14,2020-03-30,02:51:26
24597,2019-10-30,09:01:32,2019-10-30,12:29:44
32322,2021-05-24,01:03:26,2021-05-24,06:37:38
14608,2020-05-04,15:24:11,2020-05-04,20:58:23
15538,2021-02-13,02:07:35,2021-02-13,07:41:47
44083,2020-10-25,09:47:47,2020-10-25,13:27:41
33341,2019-11-14,09:09:44,2019-11-14,12:49:38
11712,2020-07-18,03:01:11,2020-07-18,07:09:53
8238,2019-12-29,08:46:08,2019-12-29,13:57:50
46374,2020-02-23,12:40:05,2020-02-23,17:51:47
42798,2021-11-01,09:58:29,2021-11-01,15:10:11
12827,2021-03-18,18:46:17,2021-03-18,20:55:35
45189,2020-10-16,07:55:11,2020-10-16,10:04:29
55821,2021-04-19,12:43:47,2021-04-19,14:53:05
8545,2020-04-09,17:12:26,2020-04-09,23:30:08
19852,2020-01-20,17:03:50,2020-01-20,23:21:32
58885,2020-06-30,02:10:02,2020-06-30,08:27:44
51923,2020-01-09,01:35:56,2020-01-09,05:53:02
2788,2021-02-12,08:16:11,2021-02-12,14:07:29
39073,2020-03-16,23:01:41,2020-03-17,04:52:41
17995,2020-08-07,15:24:26,2020-08-07,21:15:26
18904,2021-07-22,02:02:35,2021-07-22,09:03:11
9235,2020-11-19,23:28:08,2020-11-20,06:29:20
62672,2020-07-26,08:48:02,2020-07-26,15:49:14
20209,2021-10-10,03:09:26,2021-10-10,10:10:38
3998,2022-01-07,10:30:38,2022-01-07,13:58:32
29452,2021-03-06,14:20:56,2021-03-06,17:54:32
61322,2019-09-28,00:47:08,2019-09-28,04:20:44
49263,2021-09-23,13:14:35,2021-09-23,16:48:11
12882,2022-01-30,10:18:38,2022-01-30,15:59:44
1910,2020-11-26,10:15:20,2020-11-26,14:56:26
11361,2019-12-19,12:01:59,2019-12-19,16:43:05
39511,2021-10-07,15:18:26,2021-10-07,18:41:32
61503,2020-11-12,18:18:59,2020-11-12,19:57:05
60663,2020-01-25,10:56:32,2020-01-25,11:39:26
7514,2022-01-12,20:52:59,2022-01-12,21:35:53
30306,2021-11-30,18:12:47,2021-11-30,18:55:41
47689,2021-10-08,02:52:17,2021-10-08,06:15:05
18118,2021-12-18,13:13:59,2021-12-18,16:36:47
28551,2019-08-03,07:32:41,2019-08-03,12:04:47
61739,2021-12-29,19:32:29,2021-12-30,00:04:35
39833,2020-01-14,01:20:17,2020-01-14,05:52:23
43450,2021-06-26,00:43:41,2021-06-26,05:36:47
24236,2021-01-21,05:39:44,2021-01-21,10:32:50
59815,2021-05-10,10:11:11,2021-05-10,15:04:17
52524,2022-01-16,23:03:17,2022-01-17,05:10:29
5664,2019-11-12,02:43:38,2019-11-12,08:50:50
35135,2020-12-25,15:13:56,2020-12-25,18:45:26
52224,2021-02-01,17:13:29,2021-02-01,18:38:59
24122,2021-11-06,14:25:05,2021-11-06,15:50:35
24649,2021-12-08,16:09:35,2021-12-08,20:47:41
42362,2020-06-04,08:56:17,2020-06-04,13:34:23
20700,2019-11-09,19:07:11,2019-11-09,23:45:17
59554,2021-07-12,08:22:35,2021-07-12,13:35:11
44017,2021-04-13,04:57:08,2021-04-13,08:31:38
33801,2019-09-20,14:30:05,2019-09-20,17:55:35
39029,2021-11-06,17:51:11,2021-11-06,21:16:41
11028,2020-07-18,03:34:14,2020-07-18,06:51:56
17101,2019-07-28,08:40:17,2019-07-28,11:57:59
16412,2019-11-03,04:28:59,2019-11-03,10:50:35
61191,2021-10-14,23:50:35,2021-10-15,06:12:11
14221,2020-07-04,19:18:17,2020-07-05,01:39:53
37180,2019-12-17,05:16:44,2019-12-17,07:07:08
31088,2021-08-09,02:38:50,2021-08-09,04:29:14
1043,2020-09-22,23:45:14,2020-09-23,07:03:32
2570,2021-03-12,01:29:32,2021-03-12,08:47:50
22118,2019-12-09,02:32:56,2019-12-09,06:38:38
46251,2020-02-12,02:44:14,2020-02-12,06:29:14
36039,2021-10-22,10:29:32,2021-10-22,13:14:14
26343,2020-06-17,17:47:53,2020-06-17,20:32:35
38973,2020-06-22,03:13:59,2020-06-22,08:51:11
12025,2020-06-14,06:24:59,2020-06-14,12:02:11
19127,2020-04-24,04:50:59,2020-04-24,10:28:11
13619,2020-05-10,07:37:20,2020-05-10,12:54:08
45092,2021-06-06,01:52:02,2021-06-06,07:08:50
45404,2019-12-22,10:54:35,2019-12-22,16:04:11
51469,2021-11-25,14:46:59,2021-11-25,18:34:23
56398,2020-01-02,02:23:47,2020-01-02,03:46:17
40020,2020-05-31,23:03:41,2020-06-01,00:26:11
38254,2021-01-26,17:11:23,2021-01-26,18:33:53
1575,2020-01-04,03:44:05,2020-01-04,06:22:29
19567,2020-05-10,15:40:20,2020-05-10,18:18:44
45080,2021-10-09,21:01:14,2021-10-09,23:39:38
33294,2021-06-19,21:19:53,2021-06-20,01:07:17
2516,2021-08-15,03:45:59,2021-08-15,07:10:35
13217,2020-12-23,19:20:23,2020-12-23,22:44:59
31101,2020-02-05,06:49:20,2020-02-05,13:46:38
52105,2021-12-18,17:06:56,2021-12-18,21:02:08
44687,2021-08-29,08:57:05,2021-08-29,12:52:17
28601,2020-05-20,18:10:35,2020-05-20,23:29:29
46035,2020-12-14,02:59:32,2020-12-14,05:44:50
24750,2021-11-16,05:53:14,2021-11-16,08:38:32
57025,2020-01-08,11:56:02,2020-01-08,17:57:14
38713,2020-06-28,17:38:29,2020-06-28,23:39:41
23968,2020-04-06,05:30:20,2020-04-06,07:45:38
49094,2020-12-27,22:27:17,2020-12-28,00:42:35
50723,2019-12-28,13:57:14,2019-12-28,16:12:32
27770,2019-08-06,11:56:53,2019-08-06,16:09:29
12401,2020-05-17,21:46:35,2020-05-18,03:09:41
42563,2019-09-28,18:17:47,2019-09-28,23:40:53
44393,2020-01-15,19:39:23,2020-01-16,01:02:29
11111,2021-04-16,10:08:11,2021-04-16,16:12:59
4252,2021-06-29,00:57:14,2021-06-29,03:54:50
38985,2021-05-14,23:46:08,2021-05-15,02:43:44
54377,2020-11-04,21:14:50,2020-11-05,00:12:26
45621,2021-08-07,12:26:08,2021-08-07,18:12:02
25115,2021-04-27,22:19:05,2021-04-28,01:12:29
6974,2020-06-30,06:16:44,2020-06-30,10:26:20
29416,2020-04-25,07:48:23,2020-04-25,11:57:59
15609,2021-06-08,19:30:32,2021-06-08,23:40:08
5130,2021-11-09,19:49:14,2021-11-10,02:55:50
22669,2020-01-11,00:06:26,2020-01-11,07:13:02
24726,2020-08-08,12:37:05,2020-08-08,19:43:41
43930,2020-10-03,07:17:08,2020-10-03,22:32:44
2094,2020-12-25,17:51:53,2020-12-26,09:07:29
50090,2019-11-30,15:05:50,2019-12-01,06:21:26
4413,2020-01-28,01:57:35,2020-01-28,08:57:17
54570,2021-05-06,22:24:53,2021-05-07,02:34:11
31175,2021-10-09,01:27:05,2021-10-09,05:36:23
49032,2021-08-29,22:47:26,2021-08-30,03:05:08
52908,2021-01-08,21:18:32,2021-01-08,22:42:14
23398,2020-04-20,18:44:17,2020-04-20,20:07:59
45121,2022-01-09,23:57:17,2022-01-10,03:34:29
27915,2019-07-25,19:45:08,2019-07-25,23:22:20
22296,2020-06-02,15:03:50,2020-06-03,09:40:26
31826,2020-07-14,15:39:29,2020-07-15,10:16:05
51073,2020-03-03,07:44:02,2020-03-04,02:20:38
12794,2020-01-14,12:27:32,2020-01-14,17:03:32
20620,2020-02-18,06:36:44,2020-02-18,11:12:44
33789,2021-06-22,19:34:38,2021-06-23,00:10:38
56725,2021-05-01,02:31:47,2021-05-01,06:28:47
26078,2019-09-03,10:26:26,2019-09-03,14:23:26
20878,2020-04-08,22:56:50,2020-04-09,02:53:50
41233,2021-08-30,12:51:38,2021-08-30,13:00:38
58016,2021-12-16,02:54:47,2021-12-16,03:49:23
1772,2021-12-26,03:21:59,2021-12-26,04:16:35
17152,2019-08-19,15:18:02,2019-08-19,16:12:38
48577,2019-11-25,05:31:53,2019-11-25,08:58:53
41550,2020-12-20,01:42:38,2020-12-20,03:57:56
43995,2019-12-08,20:47:23,2019-12-08,23:55:11
6838,2021-02-20,06:22:14,2021-02-20,09:30:02
26586,2020-12-21,08:01:17,2020-12-21,10:27:59
13792,2021-01-27,05:02:35,2021-01-27,07:29:17
55757,2020-07-25,10:52:44,2020-07-25,13:19:26
26931,2019-07-26,23:17:20,2019-07-27,00:26:38
58107,2021-06-08,13:30:38,2021-06-08,18:21:38
35320,2020-09-02,11:16:35,2020-09-02,13:30:41
400,2021-01-08,05:06:56,2021-01-08,07:21:02
51844,2021-05-21,01:32:56,2021-05-21,03:47:02
58750,2020-11-26,18:23:02,2020-11-26,21:34:44
39186,2020-09-26,09:35:05,2020-09-26,12:46:47
38228,2021-03-25,18:24:05,2021-03-25,21:35:47
52824,2021-05-05,17:09:05,2021-05-05,20:52:17
50608,2019-11-07,19:50:23,2019-11-08,02:28:29
28297,2020-10-26,13:43:02,2020-10-26,20:21:08
41936,2020-11-13,23:59:41,2020-11-14,06:37:47
6218,2020-02-04,18:12:44,2020-02-05,09:32:14
16224,2021-03-19,01:09:50,2021-03-19,16:29:20
57486,2021-06-19,12:54:11,2021-06-19,15:39:11
4449,2020-12-27,06:21:20,2020-12-27,09:06:20
59426,2021-12-01,10:23:50,2021-12-01,13:04:20
48310,2021-06-19,23:14:59,2021-06-20,01:55:29
58095,2020-10-13,08:13:11,2020-10-13,10:53:41
26004,2021-04-04,00:32:32,2021-04-04,05:16:20
44349,2020-09-19,18:19:35,2020-09-19,23:03:23
26749,2020-12-18,20:43:41,2020-12-19,01:27:29
59891,2020-01-29,16:24:14,2020-01-29,21:14:56
53146,2021-04-21,20:06:32,2021-04-22,00:57:14
3239,2020-06-07,02:08:53,2020-06-07,02:37:23
27274,2021-03-29,11:00:20,2021-03-29,11:28:50
16960,2021-03-07,21:55:50,2021-03-07,22:24:20
17271,2021-06-27,01:42:50,2021-06-27,07:24:50
5806,2021-06-10,21:29:05,2021-06-11,03:11:05
1971,2021-03-19,19:49:59,2021-03-19,22:38:17
24137,2019-12-15,15:19:56,2019-12-15,19:24:26
727,2019-12-12,05:13:17,2019-12-12,09:17:47
57302,2020-09-27,05:40:50,2020-09-27,09:43:32
58342,2020-10-07,05:19:23,2020-10-07,10:51:11
25023,2021-07-20,07:48:38,2021-07-20,11:05:26
36411,2021-11-24,11:46:02,2021-11-24,18:22:38
25680,2020-02-10,04:05:20,2020-02-10,05:05:20
4591,2021-11-25,15:20:20,2021-11-25,17:38:20
59312,2022-01-13,07:04:53,2022-01-13,09:22:53
61291,2019-12-26,08:36:56,2019-12-26,10:54:56
8343,2020-03-05,13:20:29,2020-03-05,17:22:53
24202,2021-01-17,21:45:38,2021-01-18,01:48:02
47155,2020-05-18,07:46:44,2020-05-18,15:46:35
16671,2021-04-03,06:34:02,2021-04-03,09:20:14
27556,2020-11-23,16:12:14,2020-11-23,18:58:26
5595,2020-02-03,13:36:23,2020-02-03,16:22:35
13718,2020-04-20,19:08:20,2020-04-20,21:53:02
30948,2019-09-16,03:14:47,2019-09-16,05:59:29
25974,2021-02-19,14:41:47,2021-02-19,17:26:29
5639,2021-08-20,00:29:32,2021-08-20,03:35:14
56941,2021-12-20,03:39:23,2021-12-20,06:45:05
6617,2020-11-19,12:59:23,2020-11-19,13:20:59
19904,2021-11-20,20:30:56,2021-11-20,20:52:32
7771,2021-08-04,21:59:38,2021-08-05,00:01:44
6152,2021-08-13,20:14:11,2021-08-13,22:16:17
42733,2021-09-23,07:22:14,2021-09-23,11:00:56
53322,2022-01-23,07:17:29,2022-01-23,10:56:11
3527,2021-02-25,00:17:17,2021-02-25,03:55:59
25134,2020-12-02,04:24:41,2020-12-02,06:06:14
50645,2019-11-22,07:28:11,2019-11-22,09:09:44
32287,2021-02-02,15:55:32,2021-02-02,17:57:20
55445,2020-06-28,10:37:35,2020-06-28,11:16:08
31825,2021-09-23,21:23:32,2021-09-23,22:02:05
28439,2020-08-27,18:51:41,2020-08-28,04:22:35
32908,2020-09-03,02:03:59,2020-09-03,03:08:29
38179,2022-01-21,15:50:05,2022-01-21,16:54:35
54981,2020-05-01,07:12:20,2020-05-01,07:39:20
43025,2020-03-26,21:45:14,2020-03-26,22:12:14
41804,2021-12-29,17:20:20,2021-12-29,17:47:20
32814,2020-09-18,00:29:47,2020-09-18,00:48:50
25161,2020-05-31,02:21:11,2020-05-31,03:27:11
51555,2020-12-10,19:48:41,2020-12-10,20:54:41
34355,2020-01-11,06:14:05,2020-01-11,09:42:35
59723,2020-08-20,09:07:11,2020-08-20,12:35:41
23907,2021-12-14,00:44:05,2021-12-14,01:36:53
50931,2020-09-19,18:55:59,2020-09-19,19:48:47
46063,2021-01-01,12:22:56,2021-01-01,15:15:08
8226,2022-01-15,11:17:29,2022-01-15,14:09:41
50736,2021-07-28,23:34:47,2021-07-29,02:26:59
4194,2020-04-03,05:13:02,2020-04-03,08:29:32
53086,2020-12-06,02:17:05,2020-12-06,05:33:35
25423,2021-01-11,19:19:23,2021-01-11,22:35:53
38473,2020-11-15,22:07:35,2020-11-16,03:30:59
26613,2021-05-28,18:20:41,2021-05-28,23:44:05
24215,2021-12-20,06:41:02,2021-12-20,07:46:08
41640,2021-09-18,13:01:50,2021-09-18,14:06:56
38611,2020-10-11,22:03:59,2020-10-11,22:36:59
3746,2021-08-17,23:14:29,2021-08-18,01:11:47
43493,2021-07-30,00:29:17,2021-07-30,02:26:35
18459,2020-09-18,01:40:35,2020-09-18,03:37:53
24935,2020-04-07,15:23:02,2020-04-08,01:00:23
28081,2021-04-03,17:04:44,2021-04-04,02:42:05
10211,2020-03-01,09:58:32,2020-03-01,19:35:53
37083,2020-08-31,19:41:50,2020-08-31,20:31:38
37300,2019-10-10,06:56:26,2019-10-10,07:46:14
28251,2021-10-25,00:06:56,2021-10-25,02:55:23
2310,2019-09-16,01:31:29,2019-09-16,03:21:53
41126,2021-09-11,08:05:20,2021-09-11,09:55:44
29107,2021-08-31,04:57:38,2021-08-31,06:48:02
32616,2021-03-11,19:02:38,2021-03-11,21:25:44
41184,2021-10-17,23:28:35,2021-10-18,01:51:41
52167,2019-10-07,06:04:44,2019-10-07,08:27:50
59396,2019-09-11,01:02:02,2019-09-11,11:17:20
44629,2021-07-31,07:52:38,2021-07-31,12:46:56
14348,2021-04-24,09:05:17,2021-04-24,13:47:35
8341,2020-08-18,02:00:11,2020-08-18,06:38:53
38459,2022-01-06,14:24:11,2022-01-06,15:36:11
41853,2021-12-09,17:45:08,2021-12-09,19:54:44
933,2021-07-20,01:30:44,2021-07-20,03:16:56
31413,2021-11-01,20:32:32,2021-11-01,21:37:20
46735,2021-06-13,05:51:17,2021-06-13,07:42:17
38501,2021-06-17,03:50:23,2021-06-17,05:41:23
31048,2020-02-17,01:14:35,2020-02-17,03:16:23
19482,2020-03-20,21:50:56,2020-03-20,23:52:44
15773,2020-12-26,19:17:44,2020-12-26,21:19:32
61719,2021-03-01,18:47:35,2021-03-02,09:51:11
55195,2019-08-16,23:59:47,2019-08-17,15:03:23
50095,2021-11-24,00:52:41,2021-11-24,01:41:26
1783,2021-08-06,16:00:11,2021-08-06,16:48:56
54873,2020-09-09,10:49:20,2020-09-09,11:42:08
46748,2021-09-14,12:39:08,2021-09-14,21:09:26
19261,2022-01-01,20:10:41,2022-01-02,11:34:23
38294,2020-09-13,01:55:44,2020-09-13,17:19:26
57202,2021-05-07,14:41:41,2021-05-08,06:05:23
55917,2021-03-17,13:35:50,2021-03-17,15:58:38
57603,2020-06-27,20:13:29,2020-06-27,22:33:35
16177,2021-07-23,06:27:11,2021-07-23,08:47:17
62194,2020-06-09,07:43:02,2020-06-09,10:03:08
42639,2020-11-06,19:22:17,2020-11-06,23:40:35
56116,2021-09-04,07:49:50,2021-09-04,12:08:08
61937,2019-12-31,05:18:20,2019-12-31,07:58:14
56708,2020-07-01,16:10:29,2020-07-01,18:50:23
31995,2019-11-21,08:10:44,2019-11-21,10:50:38
20054,2019-12-12,07:31:29,2019-12-12,11:04:11
24881,2020-05-24,02:44:38,2020-05-24,06:17:20
16591,2021-09-19,10:00:05,2021-09-19,14:16:53
41376,2021-07-19,05:29:08,2021-07-19,09:45:56
48716,2020-02-29,02:29:32,2020-02-29,06:46:20
9417,2020-02-29,10:33:26,2020-02-29,14:41:50
22436,2020-04-19,15:19:32,2020-04-19,19:27:56
12919,2021-08-21,20:19:14,2021-08-22,00:27:38
26890,2020-05-06,10:35:50,2020-05-06,15:35:14
54534,2021-02-03,12:31:20,2021-02-03,17:30:44
27984,2019-09-14,16:19:26,2019-09-14,17:23:20
49081,2021-01-12,13:18:47,2021-01-12,18:22:11
39060,2020-08-23,10:05:35,2020-08-23,10:54:11
13755,2019-09-19,17:58:14,2019-09-19,20:51:02
17975,2020-09-17,02:26:35,2020-09-17,05:19:23
11815,2021-07-13,14:58:53,2021-07-13,17:51:41
58316,2020-03-08,06:40:35,2020-03-08,07:16:17
28044,2021-07-09,10:02:53,2021-07-09,10:38:35
26712,2021-04-15,10:57:20,2021-04-15,14:46:32
39969,2019-11-19,21:44:14,2019-11-20,01:33:26
34675,2020-08-03,09:13:14,2020-08-03,12:32:26
60120,2020-03-24,02:47:41,2020-03-24,04:32:59
40107,2019-12-13,01:50:29,2019-12-13,03:35:47
12508,2020-08-09,02:22:35,2020-08-09,04:07:53
62786,2019-11-15,13:37:02,2019-11-15,15:54:44
3755,2020-07-31,16:02:41,2020-07-31,18:35:05
37854,2020-08-03,18:40:23,2020-08-03,21:12:47
38117,2020-04-14,05:27:50,2020-04-14,15:24:50
4589,2020-06-16,17:29:11,2020-06-17,03:26:11
39297,2019-12-24,03:00:17,2019-12-24,04:25:29
44016,2020-06-01,22:37:14,2020-06-02,00:02:26
17876,2019-12-07,02:44:08,2019-12-07,04:09:20
4259,2019-11-02,12:29:59,2019-11-02,16:18:53
55257,2019-12-08,00:24:14,2019-12-08,04:13:08
49163,2021-12-02,21:01:11,2021-12-02,22:08:59
19475,2021-04-29,03:19:59,2021-04-29,04:27:47
39946,2020-04-10,07:30:41,2020-04-10,08:20:29
46342,2019-11-25,20:57:56,2019-11-25,21:47:44
37915,2020-03-07,09:09:29,2020-03-07,09:59:17
52544,2019-11-12,01:20:02,2019-11-12,06:03:32
51274,2021-02-18,15:38:20,2021-02-18,20:21:50
5036,2020-05-07,16:02:23,2020-05-07,20:45:53
46982,2019-09-12,08:22:05,2019-09-12,15:09:29
44237,2021-02-17,14:53:38,2021-02-17,17:07:17
23347,2019-09-27,08:59:05,2019-09-27,11:12:44
54607,2020-10-31,06:03:14,2020-10-31,08:16:53
37712,2021-12-27,16:56:41,2021-12-27,20:22:11
33061,2020-02-14,14:20:38,2020-02-14,17:46:08
4336,2019-12-28,23:54:23,2019-12-29,01:22:35
53032,2021-08-12,23:08:05,2021-08-13,00:35:05
6316,2021-10-06,07:26:44,2021-10-06,08:53:44
50088,2021-04-20,06:52:59,2021-04-20,08:19:59
48057,2021-11-15,21:33:29,2021-11-16,01:32:17
7778,2021-08-29,20:49:47,2021-08-30,04:07:47
32850,2021-02-18,23:20:20,2021-02-19,06:38:20
37249,2021-08-04,12:34:23,2021-08-04,19:52:23
14489,2019-10-23,19:08:14,2019-10-23,20:36:08
51742,2021-02-01,07:02:29,2021-02-01,08:30:23
59556,2019-11-23,01:17:38,2019-11-23,04:06:14
35175,2021-12-27,00:23:26,2021-12-27,03:12:02
32016,2019-10-20,06:54:08,2019-10-20,09:42:44
34124,2022-01-02,17:23:59,2022-01-02,19:11:59
33340,2021-06-09,04:35:35,2021-06-09,06:23:35
13331,2020-12-03,07:45:59,2020-12-03,09:33:59
32446,2020-10-28,01:16:02,2020-10-28,02:31:20
61334,2020-11-26,10:02:29,2020-11-26,11:17:47
14716,2021-04-12,15:36:53,2021-04-12,16:52:11
55549,2020-04-07,08:56:17,2020-04-07,18:24:11
37042,2021-12-24,08:38:05,2021-12-24,18:05:59
58551,2022-01-15,21:26:29,2022-01-16,06:54:23
1297,2020-07-21,21:03:56,2020-07-21,21:10:14
23615,2020-10-01,21:54:17,2020-10-01,22:00:35
24589,2021-10-16,06:03:44,2021-10-16,06:10:02
46768,2020-04-17,09:34:29,2020-04-17,15:56:05
51573,2020-01-01,07:25:47,2020-01-01,13:47:23
43722,2019-12-19,15:34:47,2019-12-19,17:37:11
24955,2019-11-22,00:14:41,2019-11-22,02:17:05
34515,2020-03-23,11:29:38,2020-03-23,12:54:14
25365,2019-10-27,08:56:38,2019-10-27,10:21:14
50052,2020-06-09,16:01:41,2020-06-09,17:26:17
43929,2020-07-16,20:35:32,2020-07-16,22:34:20
25351,2020-02-04,11:52:32,2020-02-04,13:51:20
26817,2020-04-08,16:06:11,2020-04-08,18:04:59
41158,2020-06-07,17:36:11,2020-06-07,21:00:47
37092,2020-04-11,16:43:14,2020-04-11,22:12:38
17488,2021-06-18,10:13:38,2021-06-18,13:33:08
11799,2021-08-30,15:22:50,2021-08-30,18:42:20
31056,2021-09-23,12:22:08,2021-09-23,15:41:38
4325,2021-12-26,12:21:05,2021-12-26,13:10:35
58935,2021-11-13,03:20:11,2021-11-13,04:09:41
53761,2020-06-17,10:08:14,2020-06-17,18:25:38
15951,2020-05-29,22:35:41,2020-05-30,06:53:05
27085,2021-07-31,15:29:05,2021-07-31,18:07:47
59818,2022-01-28,02:08:50,2022-01-28,04:47:32
53355,2022-01-18,17:02:29,2022-01-18,22:09:05
18047,2020-04-27,21:33:05,2020-04-28,02:39:41
57415,2021-12-12,08:38:26,2021-12-12,13:45:02
7994,2019-12-31,18:11:23,2019-12-31,20:25:47
60496,2021-02-08,11:15:14,2021-02-08,14:58:08
39859,2020-07-22,02:24:20,2020-07-22,07:27:02
60134,2021-03-19,15:54:32,2021-03-19,18:11:02
1247,2020-10-02,02:18:17,2020-10-02,04:34:47
19859,2020-06-11,18:29:20,2020-06-11,20:46:26
20073,2019-10-17,02:39:26,2019-10-17,04:56:32
48814,2020-03-15,20:21:23,2020-03-16,04:16:17
42034,2020-07-27,16:41:32,2020-07-28,02:28:38
54684,2019-10-31,13:08:47,2019-10-31,22:55:53
48831,2019-10-19,14:30:11,2019-10-19,20:39:11
3289,2019-09-23,14:20:47,2019-09-23,20:29:47
