"schedule_id","dept_date","dept_time","ariv_date","ariv_time"
83192,2019-10-25,"22:10:00",2019-10-26,"8:0:00"
34133,2019-03-16,"11:50:00",2019-03-16,"13:15:00"
19497,2022-10-19,"9:0:00",2022-10-19,"13:15:00"
18015,2021-12-30,"10:45:00",2021-12-30,"12:10:00"
24619,2019-10-30,"10:50:00",2019-10-30,"12:15:00"
14275,2019-04-18,"10:45:00",2019-04-18,"13:50:00"
71151,2019-01-27,"19:25:00",2019-01-28,"9:5:00"
80251,2022-11-07,"22:15:00",2022-11-08,"8:0:00"
17943,2021-08-18,"9:25:00",2021-08-18,"12:10:00"
98171,2022-07-11,"19:50:00",2022-07-12,"8:45:00"
35360,2020-08-24,"10:30:00",2020-08-24,"12:45:00"
39342,2022-09-24,"9:10:00",2022-09-24,"14:5:00"
86313,2020-08-13,"20:25:00",2020-08-14,"9:25:00"
15099,2022-10-24,"11:40:00",2022-10-24,"12:0:00"
26428,2021-09-21,"9:10:00",2021-09-21,"12:35:00"
38126,2021-04-19,"9:5:00",2021-04-19,"14:15:00"
32921,2022-01-07,"11:50:00",2022-01-07,"12:30:00"
98347,2020-05-25,"19:5:00",2020-05-26,"9:30:00"
25710,2021-02-02,"9:30:00",2021-02-02,"13:10:00"
89557,2022-08-02,"23:55:00",2022-08-03,"9:35:00"
15186,2020-08-30,"11:40:00",2020-08-30,"12:20:00"
75237,2022-09-17,"19:20:00",2022-09-18,"9:50:00"
36625,2020-05-11,"9:15:00",2020-05-11,"12:20:00"
39390,2020-06-20,"9:50:00",2020-06-20,"14:20:00"
31710,2021-05-06,"9:15:00",2021-05-06,"13:40:00"
23353,2022-03-26,"10:45:00",2022-03-26,"12:30:00"
27450,2019-09-19,"9:55:00",2019-09-19,"12:15:00"
96725,2019-11-26,"22:35:00",2019-11-27,"8:55:00"
85058,2020-08-26,"19:55:00",2020-08-27,"8:0:00"
29366,2022-01-21,"11:5:00",2022-01-21,"13:10:00"
10454,2021-09-14,"10:5:00",2021-09-14,"13:45:00"
30982,2020-04-23,"11:35:00",2020-04-23,"12:30:00"
76208,2022-10-30,"20:45:00",2022-10-31,"8:25:00"
38687,2019-06-17,"9:10:00",2019-06-17,"12:5:00"
37851,2020-11-26,"11:10:00",2020-11-26,"12:45:00"
14914,2020-05-10,"9:10:00",2020-05-10,"12:10:00"
78112,2019-12-22,"21:15:00",2019-12-23,"7:40:00"
78283,2022-09-18,"22:15:00",2022-09-19,"9:20:00"
74279,2022-07-10,"21:10:00",2022-07-11,"9:25:00"
93872,2022-12-13,"23:15:00",2022-12-14,"9:0:00"
20153,2020-11-07,"9:30:00",2020-11-07,"13:50:00"
39848,2021-03-09,"11:10:00",2021-03-09,"13:15:00"
21322,2020-03-02,"10:40:00",2020-03-02,"14:35:00"
22575,2021-10-19,"10:20:00",2021-10-19,"12:20:00"
39333,2021-10-08,"10:25:00",2021-10-08,"14:30:00"
28856,2021-06-10,"9:50:00",2021-06-10,"13:20:00"
23634,2021-07-19,"9:35:00",2021-07-19,"13:20:00"
38301,2019-05-01,"9:15:00",2019-05-01,"12:55:00"
29242,2021-06-02,"9:20:00",2021-06-02,"14:50:00"
15925,2022-05-03,"9:0:00",2022-05-03,"12:10:00"
23338,2022-06-17,"9:0:00",2022-06-17,"14:40:00"
73984,2022-01-18,"23:45:00",2022-01-19,"7:25:00"
22547,2022-12-21,"9:50:00",2022-12-21,"14:0:00"
78160,2021-02-12,"22:30:00",2021-02-13,"8:20:00"
83345,2021-08-29,"21:15:00",2021-08-30,"7:15:00"
16701,2020-04-10,"9:5:00",2020-04-10,"13:55:00"
17240,2021-12-17,"11:5:00",2021-12-17,"13:20:00"
29027,2019-12-18,"9:0:00",2019-12-18,"13:5:00"
39378,2021-02-06,"9:0:00",2021-02-06,"12:35:00"
16174,2021-06-01,"11:55:00",2021-06-01,"12:55:00"
25000,2021-04-20,"9:5:00",2021-04-20,"14:15:00"
16481,2019-07-12,"10:0:00",2019-07-12,"14:40:00"
82061,2020-07-23,"22:0:00",2020-07-24,"9:0:00"
13770,2020-11-25,"10:0:00",2020-11-25,"13:55:00"
39880,2022-07-21,"10:45:00",2022-07-21,"14:20:00"
37460,2021-06-13,"11:15:00",2021-06-13,"14:45:00"
10981,2021-10-12,"10:20:00",2021-10-12,"13:0:00"
17502,2021-12-19,"10:20:00",2021-12-19,"13:50:00"
73807,2019-05-02,"19:55:00",2019-05-03,"8:20:00"
23722,2019-10-03,"9:50:00",2019-10-03,"14:5:00"
26350,2021-09-24,"9:30:00",2021-09-24,"12:55:00"
22203,2020-03-29,"11:0:00",2020-03-29,"14:20:00"
37458,2019-04-12,"10:50:00",2019-04-12,"12:35:00"
15325,2022-09-05,"9:0:00",2022-09-05,"13:0:00"
33216,2019-12-08,"10:15:00",2019-12-08,"14:20:00"
80729,2020-11-20,"19:20:00",2020-11-21,"9:25:00"
25791,2019-12-05,"11:5:00",2019-12-05,"14:50:00"
12340,2021-10-03,"10:0:00",2021-10-03,"12:5:00"
88448,2021-06-15,"20:45:00",2021-06-16,"7:20:00"
14178,2020-12-06,"9:45:00",2020-12-06,"14:30:00"
28013,2020-04-03,"9:25:00",2020-04-03,"14:10:00"
38601,2020-02-02,"11:25:00",2020-02-02,"12:15:00"
23927,2019-12-20,"10:15:00",2019-12-20,"13:15:00"
78898,2019-05-20,"23:0:00",2019-05-21,"9:10:00"
20143,2019-08-31,"11:5:00",2019-08-31,"14:5:00"
28071,2019-01-28,"11:40:00",2019-01-28,"13:55:00"
18627,2020-05-28,"10:35:00",2020-05-28,"13:45:00"
37383,2021-04-11,"11:50:00",2021-04-11,"12:40:00"
76643,2019-10-10,"23:30:00",2019-10-11,"9:30:00"
36471,2021-03-05,"10:25:00",2021-03-05,"13:0:00"
26844,2019-09-22,"10:50:00",2019-09-22,"13:0:00"
38686,2022-11-27,"10:25:00",2022-11-27,"14:10:00"
18518,2019-02-05,"10:55:00",2019-02-05,"13:35:00"
95721,2021-11-29,"20:40:00",2021-11-30,"8:45:00"
37125,2020-01-30,"10:10:00",2020-01-30,"14:55:00"
26004,2020-06-01,"10:45:00",2020-06-01,"13:25:00"
35609,2020-10-26,"10:25:00",2020-10-26,"12:25:00"
12115,2020-05-16,"10:0:00",2020-05-16,"14:55:00"
89120,2019-12-21,"22:10:00",2019-12-22,"7:20:00"
11680,2019-04-28,"11:55:00",2019-04-28,"14:40:00"
98868,2022-11-19,"23:0:00",2022-11-20,"8:45:00"
13785,2021-04-18,"9:50:00",2021-04-18,"13:5:00"
17401,2020-08-04,"11:20:00",2020-08-04,"14:20:00"
28338,2022-06-06,"9:10:00",2022-06-06,"12:20:00"
95047,2019-10-06,"20:15:00",2019-10-07,"7:20:00"
77049,2021-12-27,"22:45:00",2021-12-28,"7:0:00"
27521,2020-07-29,"10:40:00",2020-07-29,"14:30:00"
25364,2022-01-21,"9:15:00",2022-01-21,"14:45:00"
12006,2021-04-11,"9:10:00",2021-04-11,"12:20:00"
17619,2022-05-13,"11:50:00",2022-05-13,"13:5:00"
10944,2020-03-30,"10:55:00",2020-03-30,"13:30:00"
75096,2022-10-01,"21:50:00",2022-10-02,"8:45:00"
38226,2020-07-09,"11:55:00",2020-07-09,"14:5:00"
10295,2020-01-18,"9:55:00",2020-01-18,"13:40:00"
21925,2019-10-18,"11:15:00",2019-10-18,"14:0:00"
84884,2019-03-22,"20:0:00",2019-03-23,"7:25:00"
32452,2021-04-12,"11:40:00",2021-04-12,"13:45:00"
92072,2019-07-16,"21:25:00",2019-07-17,"8:15:00"
34337,2020-01-08,"10:30:00",2020-01-08,"12:5:00"
29209,2021-08-10,"10:15:00",2021-08-10,"13:45:00"
87087,2020-10-04,"21:15:00",2020-10-05,"8:15:00"
33034,2021-07-13,"11:15:00",2021-07-13,"12:15:00"
34802,2020-09-17,"11:50:00",2020-09-17,"14:45:00"
29627,2022-02-21,"9:55:00",2022-02-21,"14:45:00"
12273,2021-02-22,"9:20:00",2021-02-22,"13:0:00"
29371,2021-03-12,"10:0:00",2021-03-12,"13:10:00"
25234,2020-11-28,"9:40:00",2020-11-28,"14:45:00"
82970,2019-01-06,"21:20:00",2019-01-07,"9:20:00"
31775,2022-10-29,"9:10:00",2022-10-29,"13:50:00"
18542,2019-01-17,"9:10:00",2019-01-17,"13:50:00"
33802,2021-10-01,"9:5:00",2021-10-01,"13:35:00"
17333,2021-06-21,"9:0:00",2021-06-21,"13:45:00"
32038,2021-05-11,"10:10:00",2021-05-11,"14:45:00"
34605,2021-02-11,"10:30:00",2021-02-11,"12:5:00"
34662,2019-11-25,"9:10:00",2019-11-25,"14:40:00"
80391,2022-05-17,"23:35:00",2022-05-18,"9:15:00"
26335,2020-04-08,"10:25:00",2020-04-08,"13:20:00"
20773,2022-11-19,"9:45:00",2022-11-19,"14:15:00"
26998,2021-03-29,"9:20:00",2021-03-29,"13:55:00"
78344,2019-10-03,"20:40:00",2019-10-04,"9:20:00"
36083,2021-07-11,"10:5:00",2021-07-11,"14:45:00"
21776,2020-06-16,"9:25:00",2020-06-16,"12:45:00"
89100,2020-04-26,"20:50:00",2020-04-27,"9:20:00"
23417,2019-03-15,"10:45:00",2019-03-15,"13:0:00"
88121,2021-09-04,"20:25:00",2021-09-05,"8:10:00"
29596,2021-10-17,"9:50:00",2021-10-17,"12:35:00"
23521,2019-02-27,"9:45:00",2019-02-27,"12:35:00"
86234,2019-11-09,"22:40:00",2019-11-10,"7:10:00"
36877,2019-12-21,"11:40:00",2019-12-21,"13:40:00"
96285,2020-11-22,"20:50:00",2020-11-23,"8:5:00"
31965,2022-03-19,"10:5:00",2022-03-19,"12:0:00"
37468,2020-09-24,"10:15:00",2020-09-24,"13:35:00"
34851,2022-02-17,"9:30:00",2022-02-17,"14:20:00"
88609,2021-01-25,"19:40:00",2021-01-26,"9:0:00"
93419,2019-09-23,"23:40:00",2019-09-24,"7:50:00"
13767,2020-05-16,"9:15:00",2020-05-16,"14:15:00"
95057,2022-05-02,"20:15:00",2022-05-03,"9:45:00"
96955,2021-11-10,"22:30:00",2021-11-11,"8:15:00"
91261,2021-07-07,"19:50:00",2021-07-08,"7:50:00"
91339,2021-08-31,"23:35:00",2021-09-01,"8:15:00"
13193,2021-10-31,"9:20:00",2021-10-31,"13:10:00"
27871,2020-10-02,"10:40:00",2020-10-02,"14:0:00"
98955,2019-09-11,"19:10:00",2019-09-12,"8:25:00"
20610,2022-10-03,"11:45:00",2022-10-03,"13:5:00"
21807,2020-08-02,"10:30:00",2020-08-02,"14:55:00"
29397,2019-04-23,"11:20:00",2019-04-23,"12:20:00"
31367,2019-09-21,"11:35:00",2019-09-21,"13:35:00"
70807,2021-03-17,"22:40:00",2021-03-18,"9:10:00"
24864,2019-01-12,"9:15:00",2019-01-12,"13:55:00"
31221,2019-02-21,"11:0:00",2019-02-21,"13:25:00"
81751,2022-09-01,"19:55:00",2022-09-02,"8:20:00"
28257,2021-04-07,"10:10:00",2021-04-07,"13:45:00"
28859,2019-07-01,"11:15:00",2019-07-01,"12:5:00"
24692,2019-11-25,"11:50:00",2019-11-25,"13:40:00"
84965,2019-08-12,"19:35:00",2019-08-13,"8:40:00"
82294,2020-06-06,"22:50:00",2020-06-07,"9:55:00"
14749,2019-07-12,"11:50:00",2019-07-12,"14:45:00"
85538,2021-05-29,"20:30:00",2021-05-30,"8:5:00"
74751,2019-11-27,"19:35:00",2019-11-28,"7:0:00"
12213,2021-09-15,"11:0:00",2021-09-15,"13:0:00"
11410,2021-09-23,"11:25:00",2021-09-23,"14:35:00"
81768,2020-10-31,"20:50:00",2020-11-01,"7:50:00"
98997,2021-02-21,"23:40:00",2021-02-22,"7:55:00"
35938,2021-04-08,"10:10:00",2021-04-08,"13:30:00"
18729,2022-08-20,"10:50:00",2022-08-20,"13:15:00"
85692,2020-05-20,"21:45:00",2020-05-21,"8:35:00"
16574,2022-08-05,"10:15:00",2022-08-05,"14:55:00"
25043,2022-04-05,"10:25:00",2022-04-05,"12:55:00"
30802,2021-01-31,"9:30:00",2021-01-31,"14:25:00"
13030,2021-03-23,"9:45:00",2021-03-23,"12:35:00"
39896,2020-03-22,"10:5:00",2020-03-22,"13:25:00"
10126,2021-12-07,"10:50:00",2021-12-07,"14:40:00"
77703,2020-12-30,"22:45:00",2020-12-31,"7:10:00"
75170,2019-06-21,"20:35:00",2019-06-22,"9:45:00"
85114,2019-06-28,"21:15:00",2019-06-29,"9:40:00"
20396,2020-06-15,"11:55:00",2020-06-15,"12:55:00"
12742,2021-09-23,"11:10:00",2021-09-23,"14:0:00"
30044,2019-05-14,"9:30:00",2019-05-14,"14:45:00"
98074,2020-06-27,"20:10:00",2020-06-28,"9:55:00"
74634,2020-12-18,"23:15:00",2020-12-19,"9:15:00"
23679,2019-12-09,"11:0:00",2019-12-09,"14:25:00"
36139,2020-12-22,"9:40:00",2020-12-22,"13:10:00"
35604,2020-04-22,"11:45:00",2020-04-22,"14:35:00"
84388,2021-10-28,"21:10:00",2021-10-29,"9:55:00"
81895,2021-09-10,"23:55:00",2021-09-11,"9:35:00"
12196,2020-10-22,"11:40:00",2020-10-22,"14:10:00"
83194,2019-04-22,"22:35:00",2019-04-23,"8:20:00"
30520,2020-05-27,"10:25:00",2020-05-27,"13:20:00"
35505,2022-12-10,"10:5:00",2022-12-10,"12:40:00"
25239,2019-11-18,"11:20:00",2019-11-18,"14:25:00"
36838,2021-04-29,"11:40:00",2021-04-29,"12:25:00"
39709,2020-10-20,"10:15:00",2020-10-20,"13:50:00"
33893,2020-12-22,"9:20:00",2020-12-22,"12:20:00"
35270,2019-01-07,"11:35:00",2019-01-07,"12:35:00"
11480,2021-03-07,"10:55:00",2021-03-07,"14:0:00"
37174,2021-01-03,"11:10:00",2021-01-03,"12:10:00"
74480,2022-11-05,"21:0:00",2022-11-06,"9:10:00"
21607,2019-12-10,"9:30:00",2019-12-10,"12:30:00"
79239,2020-08-15,"22:15:00",2020-08-16,"7:30:00"
13565,2020-05-31,"9:30:00",2020-05-31,"12:35:00"
76321,2021-06-02,"21:25:00",2021-06-03,"7:15:00"
22499,2021-11-10,"11:10:00",2021-11-10,"14:50:00"
28053,2022-09-17,"9:35:00",2022-09-17,"14:0:00"
93974,2022-09-09,"20:0:00",2022-09-10,"7:45:00"
98481,2020-08-28,"23:45:00",2020-08-29,"9:0:00"
98377,2022-04-27,"19:50:00",2022-04-28,"7:20:00"
14686,2021-10-27,"10:10:00",2021-10-27,"14:35:00"
24695,2019-10-07,"9:25:00",2019-10-07,"13:40:00"
32896,2019-02-22,"11:0:00",2019-02-22,"14:20:00"
84155,2019-08-16,"19:40:00",2019-08-17,"7:40:00"
84250,2019-06-27,"21:45:00",2019-06-28,"9:5:00"
92512,2020-10-11,"23:50:00",2020-10-12,"7:25:00"
83257,2022-10-12,"22:40:00",2022-10-13,"7:5:00"
19974,2019-12-20,"10:50:00",2019-12-20,"13:50:00"
88394,2021-09-04,"22:55:00",2021-09-05,"7:45:00"
11248,2019-05-18,"11:55:00",2019-05-18,"13:15:00"
16346,2019-11-13,"11:30:00",2019-11-13,"14:45:00"
15379,2021-05-19,"11:10:00",2021-05-19,"13:35:00"
78473,2019-06-26,"20:15:00",2019-06-27,"7:15:00"
82855,2021-06-26,"21:30:00",2021-06-27,"8:0:00"
94067,2019-11-27,"21:45:00",2019-11-28,"8:10:00"
30759,2019-07-04,"9:45:00",2019-07-04,"12:20:00"
33873,2020-07-30,"10:40:00",2020-07-30,"14:20:00"
72004,2020-09-17,"20:30:00",2020-09-18,"7:0:00"
72769,2022-02-04,"22:0:00",2022-02-05,"7:0:00"
23001,2019-08-10,"9:15:00",2019-08-10,"12:35:00"
32915,2019-12-19,"9:0:00",2019-12-19,"13:0:00"
31123,2020-07-29,"9:55:00",2020-07-29,"14:55:00"
24423,2021-10-14,"11:30:00",2021-10-14,"14:55:00"
22456,2021-04-13,"9:50:00",2021-04-13,"13:5:00"
75925,2022-09-01,"21:55:00",2022-09-02,"8:20:00"
15447,2019-11-12,"9:45:00",2019-11-12,"13:40:00"
17794,2020-11-18,"9:35:00",2020-11-18,"14:25:00"
15224,2019-03-22,"11:55:00",2019-03-22,"13:30:00"
92894,2019-04-15,"22:10:00",2019-04-16,"8:20:00"
22178,2020-09-13,"11:45:00",2020-09-13,"12:55:00"
18051,2020-02-10,"11:55:00",2020-02-10,"14:20:00"
15534,2020-07-04,"10:35:00",2020-07-04,"13:25:00"
36260,2020-05-16,"10:55:00",2020-05-16,"13:25:00"
91931,2020-09-02,"20:55:00",2020-09-03,"8:25:00"
98501,2022-03-20,"20:35:00",2022-03-21,"7:10:00"
31350,2020-10-20,"11:5:00",2020-10-20,"13:20:00"
28802,2020-08-28,"11:35:00",2020-08-28,"13:25:00"
16309,2020-12-08,"10:40:00",2020-12-08,"12:15:00"
78461,2021-02-08,"20:15:00",2021-02-09,"8:50:00"
18625,2020-04-17,"11:0:00",2020-04-17,"13:10:00"
24565,2022-09-17,"11:55:00",2022-09-17,"13:45:00"
37499,2022-11-01,"10:50:00",2022-11-01,"12:15:00"
11016,2019-12-31,"10:40:00",2019-12-31,"14:20:00"
79393,2021-09-24,"19:30:00",2021-09-25,"7:45:00"
89257,2021-05-11,"21:25:00",2021-05-12,"8:55:00"
11407,2021-01-03,"11:45:00",2021-01-03,"13:5:00"
77574,2021-09-14,"23:40:00",2021-09-15,"8:35:00"
36840,2020-09-10,"11:45:00",2020-09-10,"14:25:00"
33720,2021-12-12,"10:30:00",2021-12-12,"14:55:00"
15686,2019-04-01,"10:10:00",2019-04-01,"13:45:00"
34670,2019-12-05,"10:5:00",2019-12-05,"12:15:00"
17581,2022-11-19,"9:35:00",2022-11-19,"13:25:00"
16925,2022-07-22,"9:40:00",2022-07-22,"12:30:00"
81071,2020-12-18,"19:25:00",2020-12-19,"9:0:00"
79891,2022-04-26,"20:0:00",2022-04-27,"7:25:00"
94615,2022-07-14,"19:25:00",2022-07-15,"8:35:00"
19273,2020-12-29,"11:10:00",2020-12-29,"13:15:00"
88787,2021-04-01,"21:45:00",2021-04-02,"8:30:00"
14847,2022-03-04,"11:40:00",2022-03-04,"12:45:00"
11170,2022-04-12,"9:35:00",2022-04-12,"13:30:00"
28925,2022-11-16,"10:25:00",2022-11-16,"14:35:00"
96578,2019-04-09,"22:55:00",2019-04-10,"8:55:00"
79815,2020-09-24,"22:0:00",2020-09-25,"8:5:00"
18085,2019-09-25,"9:20:00",2019-09-25,"14:45:00"
36294,2019-08-06,"10:45:00",2019-08-06,"14:35:00"
22030,2020-06-28,"10:45:00",2020-06-28,"14:35:00"
35823,2020-10-30,"11:45:00",2020-10-30,"12:0:00"
24315,2022-05-04,"9:10:00",2022-05-04,"14:15:00"
12169,2020-05-13,"10:15:00",2020-05-13,"12:20:00"
25668,2022-01-01,"9:25:00",2022-01-01,"14:10:00"
26502,2019-02-26,"9:30:00",2019-02-26,"14:40:00"
79174,2021-10-21,"20:15:00",2021-10-22,"9:5:00"
30813,2019-02-03,"11:10:00",2019-02-03,"13:40:00"
14060,2021-09-17,"11:15:00",2021-09-17,"14:15:00"
14007,2020-06-22,"10:0:00",2020-06-22,"13:55:00"
12073,2022-11-23,"9:0:00",2022-11-23,"14:50:00"
36337,2022-11-08,"11:5:00",2022-11-08,"14:30:00"
15415,2020-03-27,"10:5:00",2020-03-27,"14:35:00"
25335,2020-11-24,"9:40:00",2020-11-24,"13:45:00"
30518,2022-02-14,"10:15:00",2022-02-14,"14:25:00"
87131,2022-03-12,"22:15:00",2022-03-13,"9:45:00"
31403,2019-04-20,"10:40:00",2019-04-20,"12:20:00"
26174,2020-11-12,"9:45:00",2020-11-12,"12:55:00"
10094,2021-03-27,"9:25:00",2021-03-27,"13:40:00"
99542,2022-01-07,"20:40:00",2022-01-08,"7:5:00"
81634,2020-07-10,"23:35:00",2020-07-11,"8:15:00"
88863,2022-11-25,"20:50:00",2022-11-26,"9:50:00"
98760,2021-03-29,"21:25:00",2021-03-30,"8:45:00"
15767,2022-06-08,"10:5:00",2022-06-08,"14:50:00"
34587,2020-10-29,"9:30:00",2020-10-29,"12:40:00"
33230,2019-05-19,"11:55:00",2019-05-19,"12:35:00"
87285,2021-11-05,"20:20:00",2021-11-06,"7:15:00"
86683,2021-03-05,"22:35:00",2021-03-06,"9:20:00"
96323,2019-05-07,"22:20:00",2019-05-08,"9:5:00"
37869,2022-01-10,"11:10:00",2022-01-10,"13:15:00"
99581,2019-05-30,"22:45:00",2019-05-31,"8:55:00"
82135,2019-02-15,"19:10:00",2019-02-16,"9:5:00"
70270,2021-03-15,"20:10:00",2021-03-16,"7:15:00"
14846,2022-12-20,"11:10:00",2022-12-20,"14:40:00"
12777,2019-10-25,"10:0:00",2019-10-25,"14:5:00"
73603,2019-11-20,"19:10:00",2019-11-21,"8:55:00"
80358,2020-04-02,"23:30:00",2020-04-03,"7:45:00"
21980,2022-10-22,"10:30:00",2022-10-22,"12:55:00"
12218,2022-03-21,"10:35:00",2022-03-21,"13:5:00"
29936,2020-03-01,"11:25:00",2020-03-01,"13:5:00"
85414,2021-09-28,"22:25:00",2021-09-29,"7:20:00"
13310,2022-02-21,"9:45:00",2022-02-21,"14:5:00"
15684,2019-08-26,"11:40:00",2019-08-26,"14:10:00"
21111,2022-12-31,"10:5:00",2022-12-31,"14:25:00"
89358,2021-11-13,"21:5:00",2021-11-14,"8:25:00"
10385,2022-04-26,"10:15:00",2022-04-26,"14:10:00"
87898,2020-06-08,"21:50:00",2020-06-09,"8:25:00"
86653,2019-03-13,"20:45:00",2019-03-14,"9:30:00"
79617,2021-01-20,"19:30:00",2021-01-21,"7:55:00"
10925,2021-09-15,"9:25:00",2021-09-15,"13:10:00"
11380,2021-02-27,"9:50:00",2021-02-27,"14:10:00"
32684,2021-08-15,"10:25:00",2021-08-15,"13:35:00"
37340,2022-09-15,"11:55:00",2022-09-15,"12:0:00"
22604,2019-06-16,"9:5:00",2019-06-16,"13:55:00"
36569,2019-08-24,"9:25:00",2019-08-24,"14:50:00"
83159,2020-06-02,"23:25:00",2020-06-03,"8:25:00"
14411,2021-07-27,"9:55:00",2021-07-27,"13:20:00"
36550,2019-05-02,"10:55:00",2019-05-02,"13:30:00"
33532,2020-12-28,"10:15:00",2020-12-28,"14:15:00"
37238,2021-08-07,"9:35:00",2021-08-07,"14:20:00"
85056,2020-12-25,"23:30:00",2020-12-26,"7:25:00"
10880,2022-08-13,"9:50:00",2022-08-13,"14:0:00"
36978,2019-09-22,"9:5:00",2019-09-22,"12:30:00"
21076,2020-05-01,"11:35:00",2020-05-01,"12:15:00"
77921,2020-09-22,"23:20:00",2020-09-23,"8:50:00"
32181,2019-11-03,"10:5:00",2019-11-03,"12:55:00"
39373,2019-12-12,"11:45:00",2019-12-12,"12:40:00"
95815,2022-05-27,"19:5:00",2022-05-28,"9:20:00"
22072,2021-11-09,"9:10:00",2021-11-09,"13:30:00"
17189,2020-08-06,"9:15:00",2020-08-06,"13:30:00"
19648,2021-10-11,"10:55:00",2021-10-11,"14:50:00"
84938,2019-05-14,"22:20:00",2019-05-15,"8:50:00"
25018,2019-12-30,"10:5:00",2019-12-30,"14:55:00"
24024,2019-07-12,"10:5:00",2019-07-12,"13:30:00"
77362,2022-06-23,"19:0:00",2022-06-24,"9:30:00"
37549,2021-05-17,"11:25:00",2021-05-17,"12:35:00"
32460,2022-09-05,"9:45:00",2022-09-05,"13:25:00"
20121,2022-06-16,"11:25:00",2022-06-16,"14:35:00"
94039,2019-05-05,"19:20:00",2019-05-06,"8:45:00"
33871,2020-03-16,"11:0:00",2020-03-16,"12:35:00"
39247,2021-11-08,"9:55:00",2021-11-08,"12:5:00"
37392,2020-10-17,"9:25:00",2020-10-17,"12:15:00"
82394,2020-06-04,"21:35:00",2020-06-05,"7:25:00"
37643,2020-10-19,"10:40:00",2020-10-19,"14:45:00"
36068,2019-10-22,"9:45:00",2019-10-22,"14:40:00"
12000,2019-09-25,"9:0:00",2019-09-25,"12:30:00"
17342,2022-12-19,"11:25:00",2022-12-19,"14:40:00"
14802,2019-08-11,"9:50:00",2019-08-11,"12:25:00"
86063,2019-01-06,"20:35:00",2019-01-07,"7:0:00"
26023,2021-02-12,"9:35:00",2021-02-12,"13:45:00"
14473,2019-08-06,"9:10:00",2019-08-06,"14:20:00"
29566,2020-11-25,"11:25:00",2020-11-25,"13:45:00"
72665,2020-12-28,"20:0:00",2020-12-29,"9:10:00"
20962,2020-03-21,"11:55:00",2020-03-21,"13:55:00"
39138,2019-02-26,"10:45:00",2019-02-26,"13:0:00"
16770,2021-08-14,"10:45:00",2021-08-14,"13:40:00"
98836,2019-01-20,"23:45:00",2019-01-21,"9:55:00"
98537,2019-03-31,"21:0:00",2019-04-01,"7:30:00"
85112,2022-03-31,"19:15:00",2022-04-01,"7:30:00"
20331,2022-06-19,"9:5:00",2022-06-19,"13:45:00"
29190,2022-05-15,"9:10:00",2022-05-15,"13:20:00"
97480,2019-11-18,"21:45:00",2019-11-19,"7:5:00"
36007,2020-11-13,"11:55:00",2020-11-13,"14:15:00"
10796,2021-11-01,"11:50:00",2021-11-01,"12:15:00"
75127,2020-08-26,"21:35:00",2020-08-27,"7:35:00"
25475,2019-05-09,"11:35:00",2019-05-09,"14:0:00"
79189,2021-01-30,"22:35:00",2021-01-31,"7:25:00"
34716,2021-02-04,"10:55:00",2021-02-04,"14:10:00"
31086,2021-12-27,"11:45:00",2021-12-27,"14:45:00"
26596,2022-03-19,"9:55:00",2022-03-19,"14:25:00"
89953,2021-11-05,"22:15:00",2021-11-06,"8:45:00"
89068,2022-04-05,"20:50:00",2022-04-06,"8:20:00"
25822,2021-04-01,"11:5:00",2021-04-01,"12:45:00"
93330,2022-11-18,"22:45:00",2022-11-19,"8:50:00"
32248,2019-09-11,"10:35:00",2019-09-11,"12:15:00"
23447,2022-05-22,"9:25:00",2022-05-22,"12:45:00"
30238,2020-10-09,"9:35:00",2020-10-09,"13:30:00"
37437,2021-05-31,"9:30:00",2021-05-31,"13:45:00"
33511,2021-04-09,"9:5:00",2021-04-09,"13:25:00"
34163,2022-01-18,"11:35:00",2022-01-18,"14:15:00"
19566,2021-04-10,"9:10:00",2021-04-10,"14:10:00"
23627,2020-07-11,"11:20:00",2020-07-11,"12:25:00"
13662,2021-11-09,"9:20:00",2021-11-09,"12:10:00"
91142,2022-10-16,"19:35:00",2022-10-17,"7:25:00"
10465,2022-05-16,"10:50:00",2022-05-16,"13:5:00"
12353,2019-05-02,"9:25:00",2019-05-02,"13:50:00"
79992,2019-08-02,"21:35:00",2019-08-03,"8:20:00"
72525,2020-12-23,"23:10:00",2020-12-24,"8:35:00"
96446,2019-12-20,"23:35:00",2019-12-21,"7:15:00"
86421,2020-08-25,"21:30:00",2020-08-26,"8:20:00"
90449,2019-03-08,"23:0:00",2019-03-09,"8:40:00"
26437,2019-07-07,"11:40:00",2019-07-07,"13:55:00"
25169,2019-02-11,"9:25:00",2019-02-11,"13:35:00"
30053,2020-11-09,"9:15:00",2020-11-09,"14:10:00"
12400,2020-01-14,"10:50:00",2020-01-14,"14:35:00"
26265,2020-03-28,"9:20:00",2020-03-28,"12:45:00"
35076,2019-07-24,"9:55:00",2019-07-24,"12:55:00"
19459,2019-08-05,"9:25:00",2019-08-05,"13:0:00"
13394,2019-07-19,"11:10:00",2019-07-19,"14:55:00"
39648,2022-03-24,"9:55:00",2022-03-24,"13:45:00"
12734,2022-06-08,"11:25:00",2022-06-08,"12:0:00"
19617,2021-05-15,"9:30:00",2021-05-15,"14:30:00"
26597,2022-08-28,"9:0:00",2022-08-28,"13:0:00"
16716,2022-06-19,"9:20:00",2022-06-19,"13:35:00"
19534,2022-10-24,"11:10:00",2022-10-24,"14:25:00"
