"ticket_id","seat_location","seat_class","luggage_no","regis_no","flight_no","traveler_id"
8232781343,"18A","Business",2,"ED78063","OAC490",3922115
2971792977,"18A","Business",3,"IQ91358","AA3755",5764707
3276441881,"18A","Business",3,"QX84173","CA8865",3306635
6039482351,"18A","Economic",2,"D080282","MU3064",8213220
1798613627,"18A","Economic",1,"FZ92112","L6 896",6005859
5747703094,"18A","Economic",2,"LO75185","UA8239",5972114
1455843537,"18A","Economic",1,"NI38385","CA9580",6406794
1744314877,"18A","Economic",1,"NQ47997","UA912",6112294
4371861377,"18A","Economic",1,"QG80006","UA6026",5494171
7438575124,"18A","Economic",3,"QN17200","UA4168",3844238
3451006289,"18A","Economic",2,"V893208","HU6462",6933699
7112914542,"18A","First",3,"CK42389","BGY800",7140656
1714064696,"18A","First",2,"DG44175","MU9378",3349594
1866572222,"18A","First",2,"GF49122","MD647",9558663
5285025963,"18A","First",2,"HB79303","UA417",8706646
8574590542,"18A","First",3,"HW52450","QL823",9626377
2213784334,"18A","First",3,"MZ22939","RL112",8804655
8118264324,"18A","First",2,"PK60928","NDN685",9649588
9229609189,"18A","First",1,"VJ28448","DL600",5216010
4780776264,"18A","First",3,"XL21477","AA2181",7649128
2583318122,"18A","First",3,"YV60564","MU9075",2788758
4008362535,"18B","Business",1,"D080282","MU4634",3099028
7542771317,"18B","Business",2,"IO10445","UA877",3590812
4098778628,"18B","Business",3,"KV10695","TK323",9119477
8159189374,"18B","Business",1,"NX10428","FNA509",7153034
1099115461,"18B","Business",1,"QN17200","UA9492",3395159
5036971502,"18B","Business",1,"QZ42276","UA5653",5277143
4014864133,"18B","Business",1,"RI48101","MSE675",5997631
1888578544,"18B","Business",3,"SE29832","Y9452",4367195
6600255713,"18B","Business",1,"UB67244","UA9532",8970327
8475632096,"18B","Business",1,"VE51136","FNA959",8740385
2178913743,"18B","Business",1,"VX71227","GK721",9009433
9653711460,"18B","Business",2,"W299434","HU6221",7521645
4847419600,"18B","Economic",3,"CX56054","MU3597",3827581
4290504368,"18B","Economic",3,"ES88832","MU7643",6460163
7775725731,"18B","Economic",2,"F714217","Z7646",7679686
5405450496,"18B","Economic",2,"I316360","AS343",5699511
2851398033,"18B","Economic",3,"OX36471","CA5951",9614709
7915377230,"18B","Economic",1,"PD21254","VA955",8285486
1125416475,"18B","Economic",2,"VR57164","CA7828",4729469
3921033604,"18B","Economic",2,"W181679","MU4936",3469267
4083201533,"18B","Economic",2,"W198246","FD222",9924943
3185155084,"18B","Economic",2,"YV60564","MU4942",5560318
3040899951,"18B","First",1,"CZ11947","Y7333",8062412
1244057693,"18B","First",2,"DK59405","UA1138",3931133
6945960298,"18B","First",3,"HB79303","UA1632",3652117
8341145960,"18B","First",2,"MH89346","DL8622",8282075
2668058725,"18B","First",1,"TQ90743","CA6095",6983683
2959777963,"18B","First",2,"V329383","DSV169",9145706
2754677079,"18C","Business",1,"CW91929","BGY479",2382738
4390569559,"18C","Business",1,"CX56054","MU9040",4079081
1855615784,"18C","Business",1,"D080282","MU4634",6733673
4167700038,"18C","Business",3,"D539913","EA640",8527775
7593976398,"18C","Business",3,"DP62487","DL8279",5997631
7678604555,"18C","Business",2,"IO10445","UA9533",6189808
6306267209,"18C","Business",2,"LO89122","QZ939",7336185
5481623811,"18C","Business",1,"OQ81096","DL2930",2912149
4275316854,"18C","Business",2,"RK12506","AA7023",9019377
1387917824,"18C","Business",2,"S639606","GK286",3866038
1821343178,"18C","Business",1,"W181679","MU8188",4346832
4153619236,"18C","Economic",1,"BH61506","SK701",6550946
2018221144,"18C","Economic",2,"G635057","SK276",4498540
5827429621,"18C","Economic",2,"GK68608","HU6394",3389161
4650215541,"18C","Economic",1,"JY74234","7W720",7396001
2568868694,"18C","Economic",1,"KH75049","OAC485",9418030
6440822427,"18C","Economic",1,"NI38385","CA9407",5514016
7963474465,"18C","Economic",2,"PA47694","AA9599",6404469
3909082098,"18C","Economic",2,"PX63116","GK635",2919323
8464342967,"18C","Economic",2,"UN57013","SK994",7622430
3598366881,"18C","Economic",2,"VQ54186","HU8231",8437538
1195223229,"18C","Economic",3,"XZ90550","DL2447",6840039
7067603923,"18C","Economic",3,"ZX97198","MU7388",3972830
6772962711,"18C","First",3,"ES88832","MU3836",2524716
6399271099,"18C","First",2,"GR97278","HU7104",8465835
6122968262,"18C","First",3,"OX36471","CA1276",4889286
9527030770,"18C","First",2,"QE16655","HU7029",4190051
1468786284,"18C","First",3,"TQ90743","CA8528",7481455
3366479149,"18C","First",3,"UJ58896","DL2857",2521312
5269457417,"18C","First",2,"XZ90550","DL2569",7384574
2833514547,"18D","Business",2,"EX49106","BUR847",2442271
3393974053,"18D","Business",2,"G447615","UA7555",2147502
2979610368,"18D","Business",3,"GR97278","HU8177",7345938
2279772057,"18D","Business",3,"QN91011","AA8049",9534871
7789168720,"18D","Business",2,"TQ90743","CA8765",6928539
4886454534,"18D","Business",1,"UB67244","UA6154",4160356
5308099131,"18D","Business",1,"ZS99861","MU9526",3380814
2875317926,"18D","Economic",1,"AH11264","CA4662",2103414
9925266954,"18D","Economic",1,"BC62025","DL4205",5665080
2014336934,"18D","Economic",2,"CO36596","CZ638",3413879
8544116751,"18D","Economic",2,"CV98587","N7539",2874089
1616989295,"18D","Economic",1,"ET76777","HU5004",9933026
9441637481,"18D","Economic",3,"F688331","HU9991",7992359
4119827658,"18D","Economic",1,"HE49136","YAP481",8247630
1975456128,"18D","Economic",1,"HF48942","CA1674",3575821
3196354658,"18D","Economic",2,"IO10445","UA3103",7968777
4968603972,"18D","Economic",3,"N882546","EA966",8439863
6548337957,"18D","Economic",3,"OM42334","UA2629",9439040
2686424407,"18D","Economic",3,"QE16655","HU6375",9845951
6304689995,"18D","Economic",3,"SI46275","DL4052",6232116
5000089228,"18D","Economic",2,"V893208","HU9764",9532925
5121046251,"18D","Economic",1,"WQ16876","CA7278",8490725
8959140964,"18D","First",3,"AH11264","CA9976",9906487
4879973211,"18D","First",2,"AP80260","MU6342",7345701
7731666747,"18D","First",2,"BC62025","DL7665",6850372
6857742613,"18D","First",2,"D257190","AA6188",3866200
3813619673,"18D","First",2,"DK59405","UA6559",8923220
5437265930,"18D","First",1,"ES88832","MU8891",3712465
1720258499,"18D","First",1,"ES88832","MU9115",8028399
6505166634,"18D","First",1,"FF57279","AA1383",8559354
7312759062,"18D","First",3,"FP50403","DSV400",9679073
7271145778,"18D","First",3,"IX35219","AA5480",6529769
1352359510,"18D","First",2,"JR39548","DSV281",8139771
4928999269,"18D","First",3,"MN39894","HU7321",2480772
3980376612,"18D","First",1,"QE16655","HU7512",8443804
6543879985,"18E","Business",1,"AP80260","MU7202",5196889
9646433122,"18E","Business",3,"F691541","UA8985",2917284
1123239082,"18E","Business",3,"FF57279","AA6140",6672521
9510748140,"18E","Business",2,"HB79303","UA6270",3532753
7135444089,"18E","Business",1,"HO38381","UA6656",9201273
6012614130,"18E","Business",2,"J242179","TK296",2122662
1968384177,"18E","Business",2,"PG82179","HU1037",2306713
4105989657,"18E","Business",1,"QD27517","CA6281",2552459
7756871373,"18E","Business",2,"QG80006","UA2121",7453818
7680811274,"18E","Business",3,"RW88923","CZ921",5762548
2420081400,"18E","Business",1,"ZF17492","CA2533",5298966
1052888102,"18E","Economic",3,"BC62025","DL2434",6987660
7777284434,"18E","Economic",1,"DA46380","MSE880",3023945
7108012669,"18E","Economic",3,"DI64889","CZ810",7399185
7816144138,"18E","Economic",2,"FJ26430","AA2575",6073879
6583176052,"18E","Economic",1,"G593666","DSV599",8822653
8015656216,"18E","Economic",3,"HB79303","UA1632",3161168
5624704598,"18E","Economic",1,"LO89122","QZ939",9086360
7781529974,"18E","Economic",2,"MD64300","HU846",5180142
4030073800,"18E","Economic",3,"OQ81096","DL2003",6499935
7224920122,"18E","Economic",2,"PA47694","AA1385",7681911
4741890362,"18E","Economic",3,"TR89160","LH210",8350134
9490596065,"18E","Economic",1,"VR57164","CA6679",6068769
8329634003,"18E","Economic",1,"W299434","HU7368",7499470
3821099801,"18E","Economic",3,"WQ16876","CA7085",3650729
5833468264,"18E","Economic",3,"YM41665","HU2525",2408213
8725662164,"18E","First",2,"C573194","AA8991",9709716
5550012563,"18E","First",2,"DP62487","DL3571",3439060
1209549722,"18E","First",1,"FY15710","YUZ735",7459908
2022959063,"18E","First",1,"HA25581","DL480",2718874
6771840165,"18E","First",1,"IP96318","N7419",8633263
9743221134,"18E","First",1,"MD64300","HU5268",8555145
6427239880,"18E","First",1,"QZ42276","UA3269",9707513
2921052535,"18E","First",2,"T170274","NDN553",8792372
1444661519,"18E","First",3,"XR35145","DL522",4071333
6196381054,"18E","First",3,"ZO89128","SE561",6407979
5516958850,"18F","Business",3,"NI38385","CA3161",7033299
1520264883,"18F","Business",3,"PA47694","AA5377",5022697
5614319887,"18F","Business",2,"RI57422","HU8447",4801263
6959762117,"18F","Business",1,"TG32460","7W872",5816489
6782213598,"18F","Business",1,"W181679","MU4422",3564167
8901819146,"18F","Business",1,"XW56622","EA259",9504595
2066787507,"18F","Economic",2,"AG78197","MS719",5650333
1132646800,"18F","Economic",1,"D412459","MU6990",5792954
5774439031,"18F","Economic",3,"DK59405","UA4827",6769123
4185708963,"18F","Economic",2,"FF53946","6O491",7956417
1160967545,"18F","Economic",1,"GK68608","HU7528",7134697
1722339279,"18F","Economic",2,"IX35219","AA2490",4805109
2125639126,"18F","Economic",3,"L364890","YUZ352",6109667
8430662978,"18F","Economic",2,"MN39894","HU4024",9537843
1100687461,"18F","Economic",2,"ND79620","KA537",4172687
5008289826,"18F","Economic",1,"PY87755","L6 836",9399537
3870187219,"18F","Economic",2,"U684888","VA438",2621042
1946725662,"18F","Economic",2,"XL21477","AA9680",8249124
3002870896,"18F","Economic",3,"XZ90550","DL3525",5576898
8769140493,"18F","First",1,"AP80260","MU6546",3523269
9638963116,"18F","First",2,"D539913","EA640",8001671
8813966622,"18F","First",1,"DG44175","MU1343",7581990
9782529169,"18F","First",2,"JY18115","N7207",9869052
3646638337,"18F","First",2,"LO89122","QZ939",5920986
9747583719,"18F","First",3,"MH89346","DL9894",5026270
6807455708,"18F","First",1,"NZ16890","MU1419",6060021
7254300635,"18F","First",2,"Q338746","DL9033",6786519
2280382372,"18F","First",3,"QG80006","UA9592",2219659
7704767457,"18F","First",2,"VQ68651","FD189",5649190
4931039151,"18F","First",3,"ZS99861","MU9501",4447051
5150793304,"19A","Business",2,"A299277","FNA688",8961043
8787158078,"19A","Business",2,"DP62487","DL5684",4152776
6986359592,"19A","Business",2,"F691541","UA9736",7188163
9905194339,"19A","Business",2,"FT26660","AA3880",4447925
3730701866,"19A","Business",1,"MN39894","HU5178",7191023
2591709995,"19A","Business",1,"NZ16890","MU3068",3330860
7848251092,"19A","Business",2,"SI46275","DL4096",2434025
5566552836,"19A","Business",1,"UJ58896","DL7330",2057443
2385784364,"19A","Business",1,"XR35145","DL5722",3504872
1187481907,"19A","Business",1,"XR35145","DL6359",6531581
5749009322,"19A","Economic",1,"AH11264","CA9976",9780817
7971737300,"19A","Economic",1,"EI81958","FD591",6089382
6668969032,"19A","Economic",2,"FF34163","Y7619",2002118
9335073369,"19A","Economic",2,"G447615","UA8915",6635090
9987565563,"19A","Economic",2,"JY74234","7W720",6712240
7708040826,"19A","Economic",2,"MD29253","OAC161",8757688
5228622936,"19A","Economic",3,"OM42334","UA9116",5060406
2316366606,"19A","Economic",2,"OX36471","CA5951",8421544
6234008169,"19A","Economic",2,"QD27517","CA7107",7316214
6234258485,"19A","Economic",1,"QG80006","UA6495",4677882
1663200813,"19A","Economic",1,"QN91011","AA6753",7006391
5063580023,"19A","Economic",2,"WQ16876","CA4807",5139144
4589393334,"19A","Economic",1,"WZ25234","Z7245",3225720
5015115454,"19A","Economic",3,"XZ90550","DL1322",8850608
7761241648,"19A","First",1,"FT26660","AA9840",6655329
8112273713,"19A","First",3,"IY87396","MU6141",3450297
3187886448,"19A","First",2,"XN21483","HU7710",2076685
2021402696,"19A","First",1,"XZ90550","DL5724",8687626
9129288903,"19A","First",1,"YL62063","UH429",5553826
4969198832,"19B","Business",1,"CX56054","MU3597",9122846
8808889958,"19B","Business",3,"D257190","AA6188",9968227
7456774069,"19B","Business",3,"ET76777","HU6956",9305923
4811084126,"19B","Business",3,"FT26660","AA9273",7606088
9677559236,"19B","Business",3,"G447615","UA9021",2920448
3667978707,"19B","Business",1,"MN39894","HU7592",5262959
6949241512,"19B","Business",2,"QD27517","CA4716",6468585
4923730583,"19B","Business",1,"S060470","7W307",4720729
9961273761,"19B","Business",1,"SI46275","DL6805",7929215
8506991977,"19B","Business",2,"X015769","DSV144",7175140
9678644991,"19B","Economic",2,"C573194","AA2151",2773580
7632759191,"19B","Economic",3,"CC23491","QL465",2514616
3307866604,"19B","Economic",1,"FF57279","AA8660",5813780
6306909361,"19B","Economic",3,"HA25581","DL3859",2956337
3623138525,"19B","Economic",1,"HF48942","CA6894",9995206
8408391394,"19B","Economic",3,"IO10445","UA877",9237035
5342865898,"19B","Economic",3,"L694058","7W821",6869846
5276310158,"19B","Economic",3,"LO75185","UA8239",3987464
6685813683,"19B","Economic",2,"NZ49581","DSV825",3820473
9726956162,"19B","Economic",3,"OM42334","UA6434",4132299
2691634118,"19B","Economic",2,"Q338746","DL5537",9608108
3475461339,"19B","Economic",2,"QX84173","CA8865",7758065
2520076037,"19B","Economic",2,"SQ55324","KA251",2201028
8737127407,"19B","Economic",2,"UX15682","DL5874",5697280
6530517095,"19B","Economic",3,"V329383","DSV169",4411162
1174072133,"19B","First",2,"BY38313","CZ227",6630400
5198877711,"19B","First",3,"IQ91358","AA7800",5116204
5514224418,"19B","First",2,"IQ91358","AA8635",8191822
7154027773,"19B","First",1,"LI53474","SE838",9428823
7712018373,"19B","First",2,"QG80006","UA5207",4572769
7091463140,"19B","First",2,"QG80006","UA6026",5017271
8224796192,"19B","First",2,"RZ47778","MU7939",2820881
4342306419,"19B","First",3,"UD16361","GK628",9602212
7821392289,"19B","First",3,"UN57507","CA5426",2451531
7029349527,"19B","First",2,"VQ54186","HU7210",6470027
5391614845,"19C","Business",3,"EI81958","FD591",3180603
9704335002,"19C","Business",3,"HO38381","UA8903",7745113
5106477225,"19C","Business",2,"I135632","LH129",4445615
2334532619,"19C","Business",2,"KH83527","NDN372",8147236
9313132296,"19C","Business",3,"KX33050","7W866",9611704
4940990437,"19C","Business",2,"LO15054","DL9181",2719582
4950483378,"19C","Business",1,"P625790","DSV209",7140656
8286931879,"19C","Business",1,"RA31940","UA3580",4319253
3380788643,"19C","Business",2,"VJ28448","DL5662",2081942
4770644596,"19C","Business",1,"YM41665","HU4813",9455617
8676833698,"19C","Business",2,"ZN27898","CA4317",6333613
6575228604,"19C","Business",1,"ZS99861","MU3152",6358792
8703871112,"19C","Economic",2,"AP80260","MU7110",6146481
4535026700,"19C","Economic",3,"EM26166","KA785",5732327
8903379984,"19C","Economic",2,"F688331","HU1644",3451240
6104378052,"19C","Economic",2,"FF57279","AA6140",5997631
6892894528,"19C","Economic",2,"FF57279","AA6986",6363894
3771485895,"19C","Economic",3,"FX62042","MU9745",8828496
2286420067,"19C","Economic",2,"J985262","Y9360",3717963
4641763266,"19C","Economic",3,"MH89346","DL8789",3643175
1908423649,"19C","Economic",2,"PG82179","HU2061",9020853
3614439455,"19C","Economic",1,"QX84173","CA3507",6181779
4849297918,"19C","Economic",1,"UF25136","CA7154",7896838
8383288075,"19C","First",2,"FT26660","AA6473",5473543
9128450505,"19C","First",1,"H834424","AA3471",9798752
4962457061,"19C","First",1,"HN20038","MS412",6506016
7367145876,"19C","First",3,"I268678","AA4431",9080829
8555397617,"19C","First",3,"OF70765","MD632",2115643
8924370626,"19C","First",2,"RI57073","Y7165",5696594
2097382772,"19C","First",2,"S639606","GK286",6468585
9659658312,"19C","First",2,"SQ22284","N7263",4718112
2617326800,"19C","First",2,"UB67244","UA5448",2848921
6524207708,"19C","First",2,"W181679","MU2680",9748267
2669915178,"19D","Business",3,"AK15140","AA5210",6584105
4972942104,"19D","Business",2,"HG61456","BUR159",8033280
2132054853,"19D","Business",1,"IO10445","UA8287",8478907
6383410519,"19D","Business",2,"K629243","FV992",7070944
3817760755,"19D","Business",2,"MD64300","HU2104",9037812
6663110742,"19D","Business",3,"QN17200","UA5282",6272202
4792405732,"19D","Business",1,"RA31940","UA4886",9968227
2261482476,"19D","Business",1,"RA31940","UA9815",8495094
5014131460,"19D","Business",2,"RL38507","Y9464",4574952
3004024896,"19D","Business",2,"UN57507","CA6135",2970836
8694791810,"19D","Economic",2,"F078977","YUZ564",8160070
1613790956,"19D","Economic",2,"H834424","AA5102",3338535
1679501456,"19D","Economic",2,"IX35219","AA1269",8656547
3400713233,"19D","Economic",2,"PG82179","HU1467",3354245
5964247158,"19D","Economic",2,"PL83800","DSV392",7572303
6833890701,"19D","Economic",3,"RI57422","HU5847",4748290
9916799266,"19D","Economic",2,"RW88923","CZ921",9498171
7142247073,"19D","Economic",3,"VR57164","CA1595",6377439
2739194734,"19D","Economic",1,"ZN27898","CA6779",3850551
7877834293,"19D","First",2,"BV99256","MSE989",7510279
7621926915,"19D","First",1,"CI34176","NDN886",4161012
3725534084,"19D","First",1,"CV10744","CZ500",3969366
3653110735,"19D","First",3,"DG44175","MU7606",6595123
4743354767,"19D","First",1,"HF48942","CA9609",6276175
5931194520,"19D","First",2,"JY74234","7W720",3121407
6818993294,"19D","First",2,"LO15054","DL5182",3935530
6890527181,"19D","First",3,"LO30203","AS243",2554396
3673544931,"19D","First",1,"MV76555","OAC698",2434352
6344579563,"19D","First",3,"UB67244","UA9727",8554105
9796364854,"19D","First",1,"V893208","HU9764",6003175
4498732646,"19D","First",2,"VY15373","DSV483",2434352
3247989529,"19D","First",1,"WQ16876","CA9404",4538227
2650218020,"19D","First",3,"XZ90550","DL2569",9088727
8137039398,"19D","First",2,"ZF17492","CA4819",7361473
8129097736,"19E","Business",2,"BC62025","DL7665",7588674
8736974481,"19E","Business",3,"BG94656","UH809",3698890
8865608195,"19E","Business",1,"D257190","AA2687",4074433
2182872856,"19E","Business",3,"D412459","MU3736",3189634
1373643898,"19E","Business",2,"E470790","CZ997",9423053
7329821432,"19E","Business",3,"ET76777","HU8683",5442036
9704961600,"19E","Business",3,"IM67485","YAP115",2818375
9896706410,"19E","Business",1,"MU39880","BGY378",9087060
3617783859,"19E","Business",3,"MV87376","SE951",7035320
8630356228,"19E","Business",2,"OM42334","UA5748",9649222
9139987104,"19E","Business",3,"OX36471","CA1276",9856131
